date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-03-06 07:00:00+00:00,,21918.9544393005,21006.59601550728,22834.046483959733
2026-03-06 08:00:00+00:00,,22448.92733532571,21534.202782408487,23364.573041677046
2026-03-06 09:00:00+00:00,,22544.12728267368,21630.482561882407,23459.413557920092
2026-03-06 10:00:00+00:00,,22322.8795339373,21406.771753339588,23237.35730901672
2026-03-06 11:00:00+00:00,,21930.37271434468,21014.257405577046,22844.701532957642
2026-03-06 12:00:00+00:00,,21513.771830333393,20598.19968504974,22429.138071817877
2026-03-06 13:00:00+00:00,,21207.57973713579,20293.051100691213,22119.915340109495
2026-03-06 14:00:00+00:00,,21076.74079688429,20162.2825750694,21992.043475624767
2026-03-06 15:00:00+00:00,,21171.080605462324,20257.067139251572,22086.97991258058
2026-03-06 16:00:00+00:00,,21376.788773682176,20463.72752194181,22291.790019061227
2026-03-06 17:00:00+00:00,,21430.630175648304,20516.876706878968,22344.44019825323
2026-03-06 18:00:00+00:00,,21170.147911717166,20258.002812997387,22085.08920696383
2026-03-06 19:00:00+00:00,,20581.482780429105,19668.972011415986,21497.801975746774
2026-03-06 20:00:00+00:00,,19772.345888514064,18860.583167830195,20688.764640795565
2026-03-06 21:00:00+00:00,,18854.065773721537,17941.584732810268,19770.786029931558
2026-03-06 22:00:00+00:00,,17967.616741338385,17054.029970468364,18883.590083894356
2026-03-06 23:00:00+00:00,,17223.571645587923,16308.9947896227,18138.53091847542
